Donation Indicator,Donation Frequency,Average Donation,Digital Engagement Score,Last Donation Recency,Donation Amount Predicted,Wealth Index,Event Participation,DonorID,axio_segment_number
True,10,44.61,64,6,52.41,20,Medium,44524,6
True,7,32.57,76,2,61.48,63,Medium,44525,6
True,6,34.24,60,4,62.24,23,High,44526,6
True,8,34.4,91,1,75.99,7,Medium,44527,6
True,3,33.55,68,2,43.81,65,Low,44528,6
True,9,48.49,87,5,69.99,98,High,44529,6
True,11,38.28,61,5,53.78,7,High,44530,6
True,7,30.15,61,1,87.4,78,High,44531,6
True,11,35.07,81,3,187.7,84,High,44532,6
True,6,30.09,76,3,106.75,58,High,44533,6
True,7,46.52,66,0,60.93,30,Medium,44534,6
True,6,39.2,52,2,164.35,24,High,44535,6
True,9,41.32,76,3,82.36,40,Medium,44536,6
True,6,39.08,69,3,57.15,34,High,44537,6
True,13,45.64,97,1,64.86,9,High,44538,6
True,14,37.38,63,1,89.55,4,High,44539,6
True,6,38.45,100,2,141.69,24,High,44540,6
True,6,38.68,98,3,125.9,8,Medium,44541,6
True,11,47.75,66,7,42.97,81,High,44542,6
True,10,44.31,69,5,58.47,8,High,44543,6
True,10,46.66,97,7,194.23,91,Medium,44544,6
True,6,41.51,99,3,139.73,12,High,44545,6
True,3,44.59,54,3,45.81,9,Medium,44546,6
True,9,32.49,76,5,93.37,96,Medium,44547,6
True,6,44.54,88,2,78.9,99,Medium,44548,6
True,6,37.12,95,5,126.0,66,Medium,44549,6
True,14,30.54,65,4,51.82,87,High,44550,6
True,7,37.87,51,3,167.99,51,High,44551,6
True,10,32.39,90,2,103.82,31,Medium,44552,6
True,10,41.43,68,3,121.01,99,Medium,44553,6
True,8,39.95,90,2,30.47,96,High,44554,6
True,7,33.62,54,2,110.92,30,High,44555,6
True,6,30.09,93,2,50.12,0,Medium,44556,6
True,13,46.02,91,5,111.7,6,High,44557,6
True,11,40.4,88,3,47.71,48,High,44558,6
True,11,30.5,69,3,117.9,5,High,44559,6
True,5,30.29,53,1,84.39,18,Medium,44560,6
True,10,47.35,98,2,39.39,44,High,44561,6
True,6,41.06,65,1,51.7,61,High,44562,6
True,17,34.44,91,2,48.69,13,High,44563,6
True,8,36.0,86,5,95.57,41,High,44564,6
True,8,48.54,76,6,32.38,63,Medium,44565,6
True,10,35.26,79,8,60.79,70,High,44566,6
True,10,41.96,54,2,46.94,81,High,44567,6
True,9,38.03,50,2,85.61,59,High,44568,6
True,8,30.09,87,2,68.54,90,High,44569,6
True,7,37.14,63,3,94.02,67,High,44570,6
True,6,32.37,66,8,70.56,70,High,44571,6
True,6,36.35,74,2,44.13,82,High,44572,6
True,12,35.37,75,5,71.27,14,High,44573,6
True,8,45.04,64,1,52.12,64,High,44574,6
True,7,44.69,51,2,93.89,59,Medium,44575,6
True,9,30.34,95,2,119.96,27,High,44576,6
True,10,45.94,94,7,64.96,17,Medium,44577,6
True,7,39.0,84,5,110.1,5,High,44578,6
True,12,48.68,60,1,106.14,86,High,44579,6
True,6,34.91,90,3,61.92,49,Medium,44580,6
True,8,37.3,90,6,38.93,79,High,44581,6
True,9,37.19,50,3,171.12,42,Medium,44582,6
True,10,35.39,91,2,80.55,26,Medium,44583,6
True,7,42.72,59,2,61.69,47,High,44584,6
True,10,45.65,82,1,33.8,28,High,44585,6
True,12,34.24,84,4,107.96,1,High,44586,6
True,8,48.46,50,4,95.76,31,Medium,44587,6
True,11,31.66,86,4,266.29,21,High,44588,6
True,13,35.81,51,6,45.35,23,High,44589,6
True,10,47.63,83,2,48.88,72,High,44590,6
True,9,30.48,53,4,123.55,95,High,44591,6
True,10,30.93,88,5,86.11,78,Medium,44592,6
True,6,47.78,98,2,123.29,57,Medium,44593,6
True,4,31.35,61,7,95.92,78,Medium,44594,6
True,9,46.32,55,5,38.03,84,Medium,44595,6
True,10,45.13,89,3,84.65,39,High,44596,6
True,5,47.67,62,2,39.2,74,High,44597,6
True,10,37.91,61,2,127.28,80,High,44598,6
True,8,34.53,68,2,244.99,37,Medium,44599,6
True,3,47.0,85,3,40.54,88,Low,44600,6
True,9,45.97,98,1,32.58,12,Medium,44601,6
True,6,34.16,96,4,101.5,83,Medium,44602,6
True,7,35.06,53,3,32.75,91,High,44603,6
True,5,34.66,74,7,96.18,54,Medium,44604,6
True,9,45.88,68,2,41.07,78,High,44605,6
True,13,48.44,99,1,33.51,90,High,44606,6
True,7,44.45,60,9,34.0,72,Medium,44607,6
True,10,39.75,51,2,34.91,64,Medium,44608,6
True,12,47.52,86,2,156.69,100,High,44609,6
True,6,32.28,89,2,74.72,76,Medium,44610,6
True,6,42.03,76,4,58.38,58,High,44611,6
True,8,45.68,54,1,113.0,70,Medium,44612,6
True,10,47.9,79,2,71.8,66,Medium,44613,6
True,5,37.0,71,5,77.04,75,High,44614,6
True,5,32.43,91,4,175.9,67,Medium,44615,6
True,11,46.77,65,2,81.79,0,High,44616,6
True,8,43.4,90,1,38.98,29,Medium,44617,6
True,7,45.84,87,1,117.43,17,Medium,44618,6
True,13,47.44,92,3,113.83,10,High,44619,6
True,12,45.14,77,2,61.02,27,High,44620,6
True,7,36.82,88,3,83.84,85,High,44621,6
True,5,32.93,74,2,105.42,51,Low,44622,6
True,9,45.86,91,1,39.56,30,Medium,44623,6
True,10,32.55,70,3,57.32,87,Medium,44624,6
True,7,36.57,99,1,81.35,69,Medium,44625,6
True,2,33.51,51,1,33.39,22,Low,44626,6
True,3,37.7,100,2,63.93,27,Low,44627,6
True,10,42.3,63,7,130.06,25,Medium,44628,6
True,9,45.73,90,2,39.92,72,High,44629,6
True,8,40.63,85,5,34.27,89,High,44630,6
True,2,42.42,80,7,78.47,25,Low,44631,6
True,6,43.16,97,1,38.31,34,Medium,44632,6
True,8,48.28,98,3,37.2,51,Medium,44633,6
True,10,40.2,52,5,52.53,100,Medium,44634,6
True,6,37.98,64,1,31.88,63,Medium,44635,6
True,9,48.62,85,1,54.89,56,Medium,44636,6
True,7,30.65,57,7,176.15,6,High,44637,6
True,10,40.34,91,5,46.69,60,High,44638,6
True,6,48.43,69,3,40.56,67,High,44639,6
True,7,45.9,67,3,31.73,42,High,44640,6
True,10,37.57,92,0,44.23,46,Medium,44641,6
True,13,37.8,93,7,48.2,2,High,44642,6
True,7,39.56,89,2,33.82,7,High,44643,6
True,10,37.89,57,3,187.1,98,High,44644,6
True,4,45.81,53,3,62.91,85,Medium,44645,6
True,9,47.75,81,4,134.83,62,High,44646,6
True,6,36.91,54,4,35.98,41,Medium,44647,6
True,3,36.57,78,1,41.19,84,Medium,44648,6
True,6,34.28,79,1,39.66,91,Medium,44649,6
True,10,40.61,64,3,44.32,65,Medium,44650,6
True,8,46.5,65,4,151.76,84,Medium,44651,6
True,7,34.17,63,2,90.25,23,Medium,44652,6
True,10,33.82,58,6,77.81,89,High,44653,6
True,7,44.01,98,2,50.37,45,High,44654,6
True,7,31.05,52,5,117.19,36,Medium,44655,6
True,7,40.81,72,5,124.4,4,High,44656,6
True,9,44.43,73,3,41.83,84,Medium,44657,6
True,4,35.36,99,1,30.92,78,Medium,44658,6
True,5,38.56,90,3,135.28,5,Medium,44659,6
True,6,30.51,53,9,58.73,9,Medium,44660,6
True,11,35.71,50,3,105.79,8,High,44661,6
True,6,30.31,88,4,101.88,56,Medium,44662,6
True,7,47.5,86,2,51.43,82,Medium,44663,6
True,6,35.49,96,4,108.21,31,High,44664,6
True,6,38.14,58,6,116.04,39,Medium,44665,6
True,13,42.23,68,3,106.44,8,High,44666,6
True,4,38.99,94,2,34.45,47,Low,44667,6
True,9,32.11,56,3,116.97,7,High,44668,6
True,7,47.68,90,3,83.93,73,High,44669,6
True,6,30.39,52,3,32.47,40,Medium,44670,6
True,11,48.1,93,3,84.88,45,High,44671,6
True,6,34.4,98,0,69.16,94,Medium,44672,6
True,7,42.9,75,3,31.06,17,Medium,44673,6
True,10,44.2,69,5,150.76,21,Medium,44674,6
True,14,42.29,62,1,133.75,63,High,44675,6
True,8,34.52,80,5,126.02,67,Medium,44676,6
True,10,43.05,75,1,68.65,42,High,44677,6
True,6,46.65,73,3,46.42,15,High,44678,6
True,8,40.62,89,2,72.21,81,High,44679,6
True,10,47.96,52,4,150.55,46,High,44680,6
True,8,44.71,80,1,44.01,68,High,44681,6
True,10,41.89,97,4,47.84,45,High,44682,6
True,12,31.72,99,2,148.79,95,High,44683,6
True,12,38.69,84,3,42.18,54,High,44684,6
True,9,44.39,82,3,69.2,65,High,44685,6
True,7,46.58,69,2,70.75,95,Medium,44686,6
True,6,46.06,75,2,91.96,44,Medium,44687,6
True,8,42.4,53,3,67.28,68,Medium,44688,6
True,10,37.72,69,7,51.98,70,High,44689,6
True,8,34.68,75,1,86.51,0,High,44690,6
True,6,45.34,66,3,58.09,11,High,44691,6
True,7,46.21,74,1,56.3,66,High,44692,6
True,10,36.4,71,3,118.6,77,High,44693,6
True,11,30.73,58,2,82.59,46,High,44694,6
True,7,32.38,88,1,147.23,46,Medium,44695,6
True,10,35.88,86,5,52.6,6,High,44696,6
True,6,38.38,92,6,43.08,37,Medium,44697,6
True,5,43.92,67,4,48.11,20,Low,44698,6
True,6,46.11,53,3,79.92,45,High,44699,6
True,7,41.95,76,6,81.61,69,Medium,44700,6
True,12,44.3,80,1,74.56,55,High,44701,6
True,7,35.18,90,1,98.84,46,Medium,44702,6
True,6,48.87,97,2,94.91,66,High,44703,6
True,5,34.43,82,6,77.89,41,Medium,44704,6
True,5,47.6,60,3,55.81,65,Medium,44705,6
True,8,39.18,70,5,111.03,20,Medium,44706,6
True,4,48.27,88,2,77.6,94,Medium,44707,6
True,5,48.85,69,4,44.31,9,High,44708,6
True,7,33.01,50,1,33.03,22,Medium,44709,6
True,8,48.85,81,5,133.56,3,Medium,44710,6
True,12,36.81,94,1,47.06,21,High,44711,6
True,6,45.34,57,4,39.99,72,Medium,44712,6
True,10,41.52,80,2,104.0,44,High,44713,6
True,12,33.76,51,2,35.12,82,High,44714,6
True,5,37.41,83,2,109.12,28,High,44715,6
True,5,30.42,60,5,46.62,39,Medium,44716,6
True,8,46.91,71,4,70.05,92,High,44717,6
True,8,39.13,64,4,46.11,8,Medium,44718,6
True,7,34.1,74,3,151.64,84,Medium,44719,6
True,6,35.36,57,2,55.01,39,High,44720,6
True,11,43.65,72,3,39.65,52,High,44721,6
True,11,31.28,83,2,90.26,26,High,44722,6
True,6,39.45,65,4,87.09,82,High,44723,6
True,13,44.32,53,1,41.43,17,High,44724,6
True,12,33.73,73,5,55.76,47,High,44725,6
True,10,46.2,73,1,39.32,6,High,44726,6
True,9,42.11,85,5,65.62,87,Medium,44727,6
True,2,31.65,78,1,52.14,53,Low,44728,6
True,6,47.67,80,2,203.52,57,High,44729,6
True,10,32.93,97,2,55.68,75,High,44730,6
True,6,30.45,85,3,137.55,55,Medium,44731,6
True,10,48.07,63,2,94.06,70,High,44732,6
True,12,43.06,91,1,40.1,0,High,44733,6
True,6,46.89,87,2,101.77,61,High,44734,6
True,6,33.38,83,3,32.66,9,High,44735,6
True,6,41.82,71,4,122.03,24,Medium,44736,6
True,9,41.92,66,1,62.54,6,Medium,44737,6
True,9,32.4,54,1,108.36,89,High,44738,6
True,9,46.03,94,0,50.59,4,High,44739,6
True,8,32.08,60,0,193.53,22,High,44740,6
True,6,33.82,60,4,56.72,13,High,44741,6
True,9,48.33,81,1,35.92,56,High,44742,6
True,10,34.02,85,6,87.2,16,Medium,44743,6
True,7,33.01,73,1,76.58,9,Medium,44744,6
True,6,46.0,77,5,72.33,5,Medium,44745,6
True,7,35.96,63,4,38.72,48,Medium,44746,6
True,7,34.52,74,1,65.44,94,Medium,44747,6
True,3,46.67,83,4,31.42,31,Low,44748,6
True,15,35.21,66,3,53.04,57,High,44749,6
True,6,38.07,95,1,85.09,33,Medium,44750,6
True,8,41.99,75,4,197.31,99,Medium,44751,6
True,7,34.21,97,1,79.73,63,High,44752,6
True,8,43.15,74,6,67.14,28,Medium,44753,6
True,6,30.39,94,1,265.61,22,Medium,44754,6
True,14,39.12,63,1,53.91,75,High,44755,6
True,6,44.15,77,1,85.61,39,Medium,44756,6
True,8,31.43,81,3,56.9,81,Medium,44757,6
True,7,43.01,59,5,71.19,13,High,44758,6
True,6,47.81,67,2,113.25,10,Medium,44759,6
True,6,35.95,66,2,53.9,46,High,44760,6
True,5,31.22,58,1,176.66,7,Medium,44761,6
True,13,46.68,62,2,74.48,94,High,44762,6
True,6,41.22,84,1,38.24,54,Medium,44763,6
True,7,39.29,91,3,75.7,33,Medium,44764,6
True,7,37.04,56,7,99.71,39,High,44765,6
True,9,46.53,60,5,117.77,57,Medium,44766,6
True,4,33.7,53,2,46.63,15,Medium,44767,6
True,4,38.86,66,3,98.71,20,Medium,44768,6
True,13,41.64,72,3,41.21,43,High,44769,6
True,7,30.52,73,7,61.29,62,High,44770,6
True,10,41.64,98,1,158.88,22,High,44771,6
True,3,48.81,66,4,71.65,51,Medium,44772,6
True,12,45.51,96,4,70.81,97,High,44773,6
True,8,36.06,63,7,36.96,100,High,44774,6
True,10,39.66,87,5,31.28,34,Medium,44775,6
True,11,47.19,84,5,43.68,52,High,44776,6
True,6,42.89,64,2,55.0,80,High,44777,6
True,12,41.75,70,2,42.94,52,High,44778,6
True,7,41.04,71,1,38.42,58,Medium,44779,6
True,6,34.15,80,1,226.05,13,Medium,44780,6
True,8,46.32,55,2,64.4,30,High,44781,6
True,6,33.75,83,4,52.54,74,High,44782,6
True,5,32.52,50,8,49.48,16,High,44783,6
True,7,35.02,74,5,64.53,50,High,44784,6
True,13,40.16,61,1,78.0,44,High,44785,6
True,9,42.59,81,0,64.76,2,High,44786,6
True,7,43.12,69,1,32.99,73,High,44787,6
True,10,35.92,89,7,65.9,28,Medium,44788,6
True,8,38.83,72,2,46.51,30,Medium,44789,6
True,10,38.59,61,7,72.75,0,Medium,44790,6
True,6,42.2,80,1,186.45,40,Medium,44791,6
True,7,37.22,63,2,121.27,47,High,44792,6
True,5,35.22,56,2,63.02,56,Medium,44793,6
True,6,41.43,90,1,34.93,71,Medium,44794,6
True,6,43.97,52,1,114.41,15,High,44795,6
True,3,30.49,69,5,61.83,38,Low,44796,6
True,6,35.72,70,7,44.69,32,High,44797,6
True,11,46.55,69,1,35.67,91,High,44798,6
True,8,38.4,88,2,30.7,97,High,44799,6
True,5,36.41,100,5,106.81,44,High,44800,6
True,10,43.86,99,8,110.04,39,Medium,44801,6
True,6,37.5,83,1,52.98,25,Medium,44802,6
True,10,40.59,94,3,127.06,31,High,44803,6
True,8,37.14,61,5,64.38,90,High,44804,6
True,5,33.54,62,1,43.35,22,Medium,44805,6
True,8,39.29,91,4,78.93,66,Medium,44806,6
True,10,32.54,77,5,46.76,66,High,44807,6
True,10,39.05,91,1,78.5,46,Medium,44808,6
True,7,44.64,71,3,45.82,32,Medium,44809,6
True,8,43.05,64,4,102.7,98,Medium,44810,6
True,7,38.37,56,5,53.96,65,Medium,44811,6
True,7,47.75,93,2,58.83,98,High,44812,6
True,6,45.06,91,5,107.52,55,Medium,44813,6
True,9,34.47,63,4,95.73,59,High,44814,6
True,8,42.99,83,5,98.58,72,Medium,44815,6
True,6,41.72,65,4,43.14,69,High,44816,6
True,12,48.93,60,3,99.88,29,High,44817,6
True,6,44.13,81,6,43.85,92,Medium,44818,6
True,6,44.35,85,0,109.52,98,High,44819,6
True,7,43.36,100,3,37.14,0,High,44820,6
True,9,42.96,83,1,35.5,26,Medium,44821,6
True,8,36.83,86,2,94.55,76,High,44822,6
True,6,46.66,98,2,54.96,38,Medium,44823,6
True,6,42.3,71,6,65.01,70,High,44824,6
True,9,44.12,69,3,63.38,10,Medium,44825,6
True,9,30.0,100,3,184.9,8,High,44826,6
True,7,44.46,94,0,71.11,57,High,44827,6
True,15,37.95,96,3,158.68,88,High,44828,6
True,15,38.03,55,0,110.27,31,High,44829,6
True,10,37.44,69,1,35.48,55,High,44830,6
True,14,46.65,60,4,45.69,88,High,44831,6
True,11,39.97,77,2,31.45,65,High,44832,6
True,7,33.34,69,4,35.14,5,Medium,44833,6
True,10,40.51,97,1,50.15,74,High,44834,6
True,10,35.74,82,4,57.5,29,Medium,44835,6
True,7,48.73,51,4,68.79,73,Medium,44836,6
True,14,47.35,65,4,43.56,99,High,44837,6
True,6,32.87,65,3,46.62,42,High,44838,6
True,10,33.69,93,2,95.84,60,Medium,44839,6
True,13,30.05,66,1,57.14,45,High,44840,6
True,6,47.14,64,5,69.68,78,High,44841,6
True,6,48.0,96,6,72.77,2,High,44842,6
True,11,42.92,59,2,78.42,96,High,44843,6
True,7,35.26,59,5,112.43,26,Medium,44844,6
True,7,46.51,94,3,135.84,69,Medium,44845,6
True,8,33.9,88,8,53.28,75,Medium,44846,6
True,3,38.02,54,5,55.16,35,Low,44847,6
True,14,46.31,62,8,46.14,87,High,44848,6
True,10,34.36,85,1,88.69,10,Medium,44849,6
True,9,44.17,67,3,68.15,3,High,44850,6
True,10,34.29,87,8,96.43,92,High,44851,6
True,7,31.47,79,2,114.14,90,Medium,44852,6
True,9,43.8,67,4,98.31,63,Medium,44853,6
True,6,36.2,65,3,59.07,65,Medium,44854,6
True,2,41.84,74,3,32.28,94,None,44855,6
True,8,33.14,93,2,40.31,18,Medium,44856,6
True,3,31.23,100,3,83.18,14,Low,44857,6
True,5,37.83,80,1,196.26,95,Low,44858,6
True,10,32.83,59,0,116.5,63,Medium,44859,6
True,10,47.28,65,2,49.83,76,Medium,44860,6
True,6,48.22,79,2,246.25,67,Medium,44861,6
True,8,45.88,57,4,33.99,79,High,44862,6
True,6,45.38,85,8,36.49,72,Medium,44863,6
True,6,39.9,78,2,185.4,99,High,44864,6
True,6,36.07,88,2,95.81,75,High,44865,6
True,7,40.77,86,2,95.27,84,Medium,44866,6
True,5,48.09,100,4,108.57,84,Low,44867,6
True,6,37.39,87,2,77.35,0,Medium,44868,6
True,7,45.72,53,1,124.18,61,Medium,44869,6
True,14,31.75,66,3,71.99,60,High,44870,6
True,10,38.67,80,3,65.22,5,High,44871,6
True,10,34.05,69,3,149.2,99,Medium,44872,6
True,9,37.83,82,1,96.74,84,Medium,44873,6
True,8,47.25,52,5,30.84,49,High,44874,6
True,8,41.94,65,4,117.64,69,High,44875,6
True,11,39.76,53,3,161.7,96,High,44876,6
True,8,40.99,97,8,149.7,92,Medium,44877,6
True,2,45.55,72,1,41.35,16,None,44878,6
True,9,30.14,66,0,60.11,53,High,44879,6
True,5,45.3,69,3,45.21,8,Low,44880,6
True,10,31.6,65,3,42.7,10,Medium,44881,6
True,6,35.51,80,3,55.35,4,Medium,44882,6
True,8,38.39,57,4,42.17,41,High,44883,6
True,6,42.96,70,9,94.04,21,High,44884,6
True,9,37.64,72,2,41.26,50,Medium,44885,6
True,11,32.88,66,3,250.45,83,High,44886,6
True,10,34.63,87,2,69.58,36,Medium,44887,6
True,10,38.9,58,4,54.42,80,Medium,44888,6
True,7,32.48,97,3,31.94,37,Medium,44889,6
True,15,30.22,50,1,36.23,40,High,44890,6
True,6,31.88,81,3,75.64,71,High,44891,6
True,6,47.05,62,2,42.53,65,High,44892,6
True,5,31.77,90,1,132.41,20,Medium,44893,6
True,9,32.14,91,2,69.03,50,High,44894,6
True,10,48.33,85,0,40.79,20,Medium,44895,6
True,13,35.86,78,3,42.96,65,High,44896,6
True,11,30.73,72,3,53.79,7,High,44897,6
True,7,39.75,88,4,101.41,75,Medium,44898,6
True,10,39.05,85,2,72.76,15,Medium,44899,6
True,2,39.37,85,5,72.11,14,None,44900,6
True,9,40.51,78,4,161.7,41,High,44901,6
True,6,42.38,98,4,78.82,73,Medium,44902,6
True,6,38.18,55,1,83.58,95,High,44903,6
True,6,40.46,99,2,86.47,90,High,44904,6
True,5,38.5,54,4,72.7,5,Medium,44905,6
True,12,43.74,66,2,50.85,17,High,44906,6
True,6,34.22,61,3,82.32,93,Medium,44907,6
True,11,47.27,84,2,81.66,30,High,44908,6
True,6,37.2,63,1,64.17,88,High,44909,6
True,4,30.74,100,6,190.19,55,Medium,44910,6
True,11,42.42,86,4,122.09,44,High,44911,6
True,8,38.62,76,4,77.93,76,Medium,44912,6
True,10,38.26,94,3,97.39,4,High,44913,6
True,11,42.96,81,3,75.77,5,High,44914,6
True,8,42.27,88,1,59.73,67,High,44915,6
True,10,31.52,64,1,126.06,35,High,44916,6
True,6,39.76,73,2,67.26,26,High,44917,6
True,10,42.49,57,6,83.79,91,Medium,44918,6
True,14,34.0,54,2,35.52,5,High,44919,6
True,10,42.91,65,1,227.86,26,Medium,44920,6
True,10,32.96,53,4,37.08,96,High,44921,6
True,18,33.59,91,4,98.13,34,High,44922,6
True,10,45.93,60,4,111.36,85,Medium,44923,6
True,9,36.47,79,2,72.6,95,Medium,44924,6
True,2,31.44,59,3,64.93,82,Medium,44925,6
True,6,36.05,88,1,42.33,20,High,44926,6
True,6,41.97,88,2,94.82,55,High,44927,6
True,9,33.46,83,1,63.15,73,High,44928,6
True,12,31.87,80,4,33.29,47,High,44929,6
True,10,43.49,51,4,92.74,27,Medium,44930,6
True,8,33.33,55,7,38.33,51,High,44931,6
True,6,30.99,74,1,69.34,98,High,44932,6
True,7,37.55,100,2,73.54,47,High,44933,6
True,7,47.53,65,7,232.53,25,High,44934,6
True,14,42.7,52,2,46.66,98,High,44935,6
True,12,34.39,74,5,169.04,75,High,44936,6
True,11,47.78,96,7,100.96,28,High,44937,6
True,9,33.42,79,2,57.1,45,Medium,44938,6
True,13,39.98,67,4,83.05,91,High,44939,6
True,5,39.99,55,2,135.85,0,Low,44940,6
True,7,33.3,52,5,48.49,97,High,44941,6
True,12,32.3,85,5,88.88,23,High,44942,6
True,6,37.88,67,9,119.0,18,High,44943,6
True,10,33.01,78,3,72.28,17,High,44944,6
True,9,31.86,57,2,41.57,3,Medium,44945,6
True,8,41.39,56,2,121.09,22,High,44946,6
True,6,42.22,62,4,71.95,14,Medium,44947,6
True,3,39.71,72,2,46.19,90,Low,44948,6
True,4,45.52,75,7,55.64,71,Low,44949,6
True,4,34.48,96,1,129.36,57,Low,44950,6
True,8,39.48,97,1,51.96,17,High,44951,6
True,6,32.32,90,3,116.87,69,High,44952,6
True,8,41.74,91,9,102.15,91,Medium,44953,6
True,6,33.41,69,3,64.96,16,High,44954,6
True,6,35.21,74,2,42.0,61,High,44955,6
True,7,44.57,64,1,98.92,33,Medium,44956,6
True,7,42.7,84,1,175.18,57,Medium,44957,6
True,6,34.73,94,2,65.05,39,Medium,44958,6
True,9,30.27,92,1,49.17,70,High,44959,6
True,13,31.14,75,4,67.56,37,High,44960,6
True,9,42.96,76,4,75.01,5,Medium,44961,6
True,11,46.14,98,2,131.04,59,High,44962,6
True,10,45.4,77,4,112.18,43,Medium,44963,6
True,12,41.78,78,5,36.13,33,High,44964,6
True,4,45.94,86,2,48.15,25,Medium,44965,6
True,6,32.87,84,0,150.52,57,High,44966,6
True,6,31.74,80,2,57.61,8,High,44967,6
True,5,41.76,88,7,56.54,96,High,44968,6
True,8,30.63,67,3,47.33,6,Medium,44969,6
True,6,42.1,89,3,40.35,73,High,44970,6
True,4,40.41,75,3,44.5,20,Low,44971,6
True,6,36.78,59,4,59.21,45,High,44972,6
True,9,41.73,68,2,51.29,32,High,44973,6
True,9,35.85,71,2,75.09,92,Medium,44974,6
True,10,31.12,82,1,33.52,20,Medium,44975,6
True,10,47.59,66,2,41.75,20,Medium,44976,6
True,10,43.38,84,1,54.23,17,High,44977,6
True,7,42.44,65,5,111.84,0,High,44978,6
True,8,40.32,80,2,117.07,22,High,44979,6
True,9,33.79,97,2,41.96,95,Medium,44980,6
True,2,33.1,64,1,57.91,74,None,44981,6
True,7,46.68,88,3,38.22,66,High,44982,6
True,6,37.37,76,5,144.37,17,High,44983,6
True,4,37.31,91,2,74.59,57,Medium,44984,6
True,5,37.9,74,3,30.18,51,High,44985,6
True,7,37.29,65,2,74.91,6,High,44986,6
True,2,32.84,94,3,45.12,61,None,44987,6
True,6,32.57,61,5,143.1,72,High,44988,6
True,7,32.74,50,1,59.44,66,Medium,44989,6
True,10,42.51,63,2,142.07,82,Medium,44990,6
True,10,33.26,86,0,146.39,91,High,44991,6
True,12,44.84,60,2,59.96,18,High,44992,6
True,12,39.11,60,2,63.08,14,High,44993,6
True,10,44.68,55,5,74.78,87,Medium,44994,6
True,14,33.56,52,1,113.47,8,High,44995,6
True,9,31.44,71,3,71.22,54,High,44996,6
True,4,30.11,100,1,104.28,67,Medium,44997,6
True,10,31.12,95,3,218.78,12,Medium,44998,6
True,10,43.2,87,9,118.99,87,High,44999,6
True,10,43.48,45,17,39.92,3,High,45000,7
True,11,59.86,92,15,54.75,44,High,45001,7
True,12,29.28,46,15,58.89,11,High,45002,7
True,6,79.38,58,13,37.35,89,Medium,45003,7
True,10,109.48,87,13,42.13,52,Medium,45004,7
True,2,87.67,97,15,82.25,52,Low,45005,7
True,6,90.95,30,13,157.36,61,High,45006,7
True,14,28.13,74,13,42.42,80,High,45007,7
True,14,30.07,33,18,59.43,36,High,45008,7
True,8,131.24,55,13,29.71,16,High,45009,7
True,7,62.88,40,16,107.16,11,High,45010,7
True,14,36.67,72,13,67.5,7,High,45011,7
True,6,24.16,56,15,134.62,8,High,45012,7
True,10,34.31,58,15,55.28,29,Medium,45013,7
True,6,58.26,98,14,33.72,46,Medium,45014,7
True,9,28.13,73,13,72.44,52,High,45015,7
True,8,173.08,36,14,20.79,54,Medium,45016,7
True,12,46.92,51,15,77.67,29,High,45017,7
True,10,144.07,95,13,121.55,14,Medium,45018,7
True,7,91.75,81,13,25.47,23,Medium,45019,7
True,10,112.56,31,16,100.31,62,Medium,45020,7
True,8,135.43,85,17,49.88,6,Medium,45021,7
True,10,92.91,56,14,66.16,86,Medium,45022,7
True,11,58.28,40,13,75.37,17,High,45023,7
True,5,67.32,91,16,156.55,76,Medium,45024,7
True,8,117.58,62,17,75.58,84,Medium,45025,7
True,7,53.54,33,13,57.22,47,Medium,45026,7
True,5,40.93,42,13,57.31,4,Medium,45027,7
True,10,74.82,59,13,85.85,98,High,45028,7
True,9,30.54,86,14,133.79,76,High,45029,7
True,9,120.53,65,14,66.19,21,High,45030,7
True,8,78.21,82,13,58.25,87,Medium,45031,7
True,10,83.44,37,13,62.52,4,High,45032,7
True,11,80.49,73,13,50.18,66,High,45033,7
True,12,62.21,56,15,60.69,88,High,45034,7
True,4,43.72,57,15,28.36,13,Low,45035,7
True,6,34.0,35,14,35.67,74,High,45036,7
True,8,101.41,53,13,99.93,86,Medium,45037,7
True,7,32.77,70,16,86.01,35,High,45038,7
True,10,108.62,60,13,43.44,8,High,45039,7
True,12,44.48,88,19,50.56,7,High,45040,7
True,6,21.63,80,18,196.66,19,High,45041,7
True,8,188.5,48,15,30.46,84,Medium,45042,7
True,8,67.6,62,14,56.43,12,Medium,45043,7
True,8,115.94,31,18,80.76,79,Medium,45044,7
True,7,65.56,86,15,69.21,59,Medium,45045,7
True,5,96.66,71,15,96.48,1,High,45046,7
True,5,83.47,98,13,44.82,74,High,45047,7
True,3,90.59,99,13,50.3,13,Medium,45048,7
True,14,134.45,47,14,82.22,8,High,45049,7
True,7,146.85,82,13,123.06,97,High,45050,7
True,6,22.01,66,13,41.0,74,Medium,45051,7
True,10,63.11,50,17,49.15,81,Medium,45052,7
True,8,40.12,58,17,83.39,23,High,45053,7
True,8,52.1,93,18,159.33,10,Medium,45054,7
True,10,26.97,87,16,34.0,87,High,45055,7
True,11,76.47,34,15,53.29,50,High,45056,7
True,9,30.34,51,14,34.23,12,High,45057,7
True,6,232.83,75,15,171.17,0,Medium,45058,7
True,7,21.86,89,16,52.66,99,High,45059,7
True,10,32.92,64,14,55.12,71,High,45060,7
True,11,38.41,56,15,107.41,90,High,45061,7
